subject_id,unit_id,unit_label,exam_format,question,choices,answer_index,explanation,keywords,source,review_status
"earth_base","earth_base_01","地球のすがた","csat","地球の核を構成する物質を推定する手がかりとなる隕石の種類として最も適当なものを、次のうちから一つ選べ。","[""鉄隕石"",""石質隕石"",""石鉄隕石"",""コンドライト""]","0","鉄隕石は主に鉄とニッケルの合金からなり、地球の核の構成物質に対応していると考えられている。一方、石質隕石は地球のマントルの構成物質に似ている。","[""鉄隕石"",""核"",""内部構造"",""隕石""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレートが広がる境界（発散境界）に形成される、海底の大山脈を何というか。最も適当なものを、次のうちから一つ選べ。","[""海嶺"",""海溝"",""島弧"",""トランスフォーム断層""]","0","マントルから上昇してきたマグマが冷却されて新しい海洋プレートが作られ、両側に広がっていく海底の山脈を海嶺という。大西洋中央海嶺などが代表的である。","[""海嶺"",""発散境界"",""プレート"",""大西洋中央海嶺""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海洋プレートが大陸プレートなどの下に沈み込む境界（収束境界）に形成される、水深の深い海底の地形を何というか。最も適当なものを、次のうちから一つ選べ。","[""海溝"",""海嶺"",""地溝"",""トランスフォーム断層""]","0","海洋プレートが他のプレートの下に沈み込む場所にできる、帯状に細長く連続した深い溝を海溝という。日本海溝やマリアナ海溝などが代表的である。","[""海溝"",""収束境界"",""沈み込み帯"",""海洋プレート""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレートどうしがすれ違う境界において、海嶺と海嶺の間などで見られる横ずれ断層を何というか。最も適当なものを、次のうちから一つ選べ。","[""トランスフォーム断層"",""逆断層"",""正断層"",""衝上断層""]","0","プレートがすれ違う境界に発達する巨大な断層をトランスフォーム断層という。アメリカ西海岸のサンアンドレアス断層などが有名である。","[""トランスフォーム断層"",""すれ違う境界"",""サンアンドレアス断層"",""横ずれ断層""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレートが移動する主な原動力として最も適当なものを、次のうちから一つ選べ。","[""マントルの熱対流"",""地球の自転による遠心力"",""月や太陽の引力による潮汐力"",""地球の公転運動""]","0","地球内部の熱により、流動性を持つマントル（アセノスフェア）で熱対流が起こり、それに乗ってリソスフェア（プレート）が移動する。また、冷えて重くなった海洋プレートがマントルへ沈み込む力も原動力となっている。","[""プレートテクトニクス"",""マントル対流"",""アセノスフェア"",""原動力""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海嶺の両側で、海洋底の岩石が示す過去の地磁気の向きが対称的な縞模様となる理由として最も適当なものを、次のうちから一つ選べ。","[""海嶺で新しい海底が作られ、地磁気の逆転を記録しながら両側に広がっていくため。"",""海溝で古い海底が沈み込み、その際に岩石が地磁気の影響を受けて磁化されるため。"",""マントル内の対流が縞模様を描いており、それが地殻に転写されるため。"",""地球の自転による遠心力が赤道と極で異なる影響を与え、岩石の磁化方向を変えるため。""]","0","海嶺でマグマが固まって新しい海洋地殻ができる際、当時の地磁気の方向を記録する。新しい地殻は海嶺の両側に広がっていくため、地磁気の逆転の歴史が海嶺を中心とした対称的な縞模様として記録される。","[""地磁気の逆転"",""海洋底拡大説"",""縞模様"",""海嶺""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球の表面における陸地の最高標高と海洋の最深水深の差はおよそどれくらいか。最も適当なものを、次のうちから一つ選べ。","["" 約20km"","" 約5km"","" 約10km"","" 約40km""]","0","地球上の最高峰はエベレストの 約8848m（ 約8.8km）、最深部はマリアナ海溝のチャレンジャー海淵で 約10920m（ 約10.9km）である。これらを足し合わせると、地表の最大の起伏は 約20km となる。","[""起伏"",""最高標高"",""最深水深"",""エベレスト"",""マリアナ海溝""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","方位磁針のN極が水平面に対して下を向く角度を伏角という。日本付近（北半球の中緯度地域）での伏角の一般的な特徴として最も適当なものを、次のうちから一つ選べ。","[""N極が下を向く正の値をとる。"",""N極が上を向く負の値をとる。"",""常に 0度 である。"",""常に 90度 である。""]","0","地球の磁場は南半球から出て北半球に入る向きをしている。したがって、北半球では方位磁針のN極が下を向くため伏角は正となり、南半球ではN極が上を向くため伏角は負となる。赤道付近ではほぼ 0度 になる。","[""伏角"",""地磁気"",""北半球"",""方位磁針""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","エラトステネスは、夏至の日の南中高度の差を用いて地球の大きさを求めた。シエネとアレクサンドリアの距離が 900km、夏至の日の太陽の南中高度の差が 7.2度 であった場合、地球の全周は約何 km と計算されるか。","[""40000"",""45000"",""50000"",""55000""]","1","2地点の距離と中心角の比を用いて計算する。 900 × (360 / 7.2) = 45000 となるため、地球の全周は 45000km と求まる。","[""エラトステネス"",""地球の大きさ"",""南中高度"",""中心角""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球の形は完全な球ではなく、自転の遠心力によって赤道方向に膨らんだ回転楕円体に近い。赤道半径を a、極半径を b としたとき、地球の偏平率 f を表す式として正しいものはどれか。","[""f = (a - b) / a"",""f = (a - b) / b"",""f = a / (a - b)"",""f = b / (a - b)""]","0","偏平率は赤道半径に対する赤道半径と極半径の差の割合であり、f = (a - b) / a で表される。地球の偏平率は 約1/298 である。","[""地球楕円体"",""偏平率"",""赤道半径"",""極半径""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地殻の構造に関する記述として、最も適当なものはどれか。","[""大陸地殻は主に玄武岩質岩石からなり、海洋地殻よりも密度が大きい。"",""大陸地殻は主に花こう岩質岩石からなり、海洋地殻よりも密度が小さい。"",""海洋地殻は主に花こう岩質岩石からなり、大陸地殻よりも厚さが厚い。"",""海洋地殻は主に玄武岩質岩石からなり、大陸地殻よりも密度が小さい。""]","1","大陸地殻の上部は主に花こう岩質岩石からなり厚さは 約30km〜50km、海洋地殻は主に玄武岩質岩石からなり厚さは 約5km〜10km である。密度は大陸地殻よりも海洋地殻の方が大きい。","[""大陸地殻"",""海洋地殻"",""花こう岩質"",""玄武岩質""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球内部を伝わる地震波の速度は、深さによって急激に変化する。マントルと外核の境界に位置する不連続面の名称として正しいものはどれか。","[""モホロビチッチ不連続面"",""グーテンベルク不連続面"",""レーマン不連続面"",""コンラッド不連続面""]","1","地殻とマントルの境界はモホロビチッチ不連続面、マントルと外核の境界はグーテンベルク不連続面、外核と内核の境界はレーマン不連続面とよばれる。","[""グーテンベルク不連続面"",""モホロビチッチ不連続面"",""レーマン不連続面"",""地震波""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球の核に関する記述として、最も適当なものはどれか。","[""外核は主に鉄やニッケルなどの液体からなり、S波が伝わらない。"",""外核は主にケイ酸塩鉱物の固体からなり、P波とS波の両方が伝わる。"",""内核は主に鉄やニッケルなどの液体からなり、対流運動が起きている。"",""内核は主にケイ酸塩鉱物の固体からなり、地球磁場の原因となっている。""]","0","核は主に鉄やニッケルなどの金属からなる。外核は液体であるため、横波であるS波は伝わらない。内核は固体である。地球磁場は外核の対流運動が原因と考えられている。","[""核"",""鉄"",""液体"",""S波""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレートテクトニクスにおける地球の表層部の層構造について、正しい記述はどれか。","[""リソスフェアは地殻のみを指し、アセノスフェアはマントル全体を指す。"",""リソスフェアは地殻と上部マントルの一部からなる硬い岩盤である。"",""アセノスフェアは完全に溶融した液体の層であり、リソスフェアの上にある。"",""リソスフェアはアセノスフェアの下にある高温で流動しやすい層である。""]","1","リソスフェア（岩石圏）は地殻と上部マントルの一部を含む厚さ 約100km の硬い岩石の層であり、これがプレートに相当する。その下にある部分溶融して流動性を持つ層をアセノスフェア（岩流圏）という。","[""リソスフェア"",""アセノスフェア"",""プレート""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレートの発散境界において形成される特徴的な地形として、最も適当なものはどれか。","[""海溝"",""海嶺"",""弧状列島"",""褶曲山脈""]","1","プレートが互いに遠ざかる発散境界では、地下深部からマグマが上昇して新しいプレートが生成され、海底には海嶺、陸上には地溝が形成される。","[""発散境界"",""海嶺"",""地溝"",""プレートテクトニクス""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","大陸プレート同士が衝突する収束境界において形成される地形の代表例として、正しいものはどれか。","[""東アフリカ地溝帯"",""サンアンドレアス断層"",""ヒマラヤ山脈"",""大西洋中央海嶺""]","2","インド・オーストラリアプレートとユーラシアプレートという大陸プレート同士が衝突する境界では、地殻が厚くなり、ヒマラヤ山脈のような大山脈（褶曲山脈）が形成されている。","[""収束境界"",""大陸プレート"",""ヒマラヤ山脈"",""褶曲山脈""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレート同士が水平にすれ違う境界でみられる、プレートの生成や消滅を伴わない断層の名称として正しいものはどれか。","[""正断層"",""逆断層"",""トランスフォーム断層"",""スラスト断層""]","2","海嶺の軸のずれをつなぐように発達し、プレート同士がすれ違う境界をトランスフォーム断層という。アメリカのサンアンドレアス断層がその代表例である。","[""すれ違う境界"",""トランスフォーム断層"",""サンアンドレアス断層""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","世界の火山の分布に関する記述として、最も適当なものはどれか。","[""火山はプレートの中央部にのみ帯状に分布している。"",""プレートが沈み込む境界では、海溝のすぐ真上に火山が並んで形成される。"",""海溝に平行に帯状に分布する火山帯のうち、最も海溝側の境界を火山フロントという。"",""ホットスポットはプレート境界に沿って一定の間隔で分布する。""]","2","沈み込み帯では、海溝から一定の距離だけ離れた大陸側に火山が分布し、その海溝側の限界線を火山フロント（火山前線）という。ホットスポットはプレート境界とは無関係にマントル深部からの熱で生じる。","[""火山フロント"",""沈み込み帯"",""海溝"",""ホットスポット""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","マグマに含まれる二酸化ケイ素 SiO₂ の割合と火山の形に関する記述として、正しいものはどれか。","[""SiO₂の割合が少ないマグマは粘性が小さく、楯状火山を形成しやすい。"",""SiO₂の割合が少ないマグマは粘性が大きく、溶岩ドームを形成しやすい。"",""SiO₂の割合が多いマグマは粘性が小さく、成層火山を形成しやすい。"",""SiO₂の割合が多いマグマは粘性が小さく、楯状火山を形成しやすい。""]","0","二酸化ケイ素 SiO₂ の割合が少ない（約50%程度）玄武岩質マグマは粘性が小さく、流動しやすいため傾斜の緩やかな楯状火山を形成する。SiO₂が多いと粘性が大きく溶岩ドームなどを形成しやすい。","[""マグマの粘性"",""二酸化ケイ素"",""楯状火山"",""玄武岩質""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","マグマが地下深くでゆっくりと冷え固まってできた火成岩にみられる、ほぼ同じ大きさの粗い鉱物の結晶がすき間なく集まった組織を何というか。","[""斑状組織"",""等粒状組織"",""流理構造"",""柱状節理""]","1","マグマが地下深部でゆっくり冷却されると、構成鉱物が十分に成長するため等粒状組織となる。このような組織を持つ火成岩を深成岩という。","[""深成岩"",""等粒状組織"",""マグマ"",""火成岩""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","二酸化ケイ素 SiO₂ の割合が多く、白っぽい色をした酸性岩のうち、深成岩に分類される岩石はどれか。","[""玄武岩"",""斑れい岩"",""安山岩"",""花こう岩""]","3","酸性岩のうち、火山岩は流紋岩、深成岩は花こう岩である。玄武岩と斑れい岩は塩基性岩、安山岩は中性岩の火山岩である。","[""酸性岩"",""深成岩"",""花こう岩"",""流紋岩""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","火成岩を構成する造岩鉱物のうち、鉄やマグネシウムを含まない無色鉱物の組み合わせとして正しいものはどれか。","[""石英、輝石"",""長石、角閃石"",""石英、長石"",""黒雲母、カンラン石""]","2","造岩鉱物のうち、鉄やマグネシウムを含まないため無色や白色を示すものを無色鉱物といい、石英と長石がこれに該当する。黒雲母、角閃石、輝石、カンラン石などは有色鉱物である。","[""造岩鉱物"",""無色鉱物"",""石英"",""長石""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","火山噴出物のうち、火山灰の粒径の定義として正しいものはどれか。","[""直径が 2mm未満"",""直径が 2mm以上64mm未満"",""直径が 64mm以上256mm未満"",""直径が 256mm以上""]","0","火山砕屑物は粒径によって分類される。直径 2mm未満 のものを火山灰、 2mm以上64mm未満 のものを火山礫、 64mm以上 のものを火山岩塊という。","[""火山砕屑物"",""火山灰"",""粒径""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震波であるP波とS波の性質に関する記述として、最も適当なものはどれか。","[""P波は横波であり、固体中のみを伝わる。"",""S波は縦波であり、固体、液体、気体中を伝わる。"",""P波は縦波であり、S波よりも伝わる速度が速い。"",""S波は横波であり、P波よりも伝わる速度が速い。""]","2","P波は進行方向と平行に振動する縦波で速度が速く、固体・液体・気体を伝わる。S波は進行方向と垂直に振動する横波で速度が遅く、固体のみを伝わる。","[""地震波"",""P波"",""S波"",""縦波"",""横波""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","ある観測点において、P波の到達からS波が到達するまでの初期微動継続時間が 10秒 であった。この地域のP波の速度を 6km/s、S波の速度を 4km/s としたとき、観測点から震源までの距離は何 km か。","[""60"",""80"",""100"",""120""]","3","大森係数 k[km/s] は k = (6 × 4) / (6 - 4) = 12 である。震源距離 D[km] は初期微動継続時間 T[s] に比例し、 D = k × T の関係がある。よって 12 × 10 = 120 となり、震源距離は 120km である。","[""初期微動継続時間"",""大森公式"",""震源距離"",""地震波""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震の規模を表すマグニチュード M の値が 2 大きくなると、地震が放出するエネルギーは約何倍になるか。","[""約2倍"",""約32倍"",""約64倍"",""約1000倍""]","3","マグニチュードが 1 大きくなると地震のエネルギーは 約32倍 になる。値が 2 大きくなると 32 × 32 = 1024 となり、約1000倍 となる。","[""マグニチュード"",""地震のエネルギー"",""地震の規模""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","日本における地震の揺れの大きさを表す「気象庁震度階級」は、現在いくつの段階に分けられているか。","[""7段階"",""8段階"",""10段階"",""12段階""]","2","気象庁震度階級は、 0から7 までの階級がある。そのうち 5と6 はそれぞれ「弱」と「強」に分けられているため、全部で 10段階 となる。","[""気象庁震度階級"",""震度"",""地震の揺れ""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海溝周辺で発生する巨大地震（プレート境界型地震）のメカニズムに関する記述として、最も適当なものはどれか。","[""大陸プレートの沈み込みによって海洋プレートが引きずり込まれ、限界に達して跳ね返ることで発生する。"",""海洋プレートの沈み込みによって大陸プレートが引きずり込まれ、限界に達して跳ね返ることで発生する。"",""プレート内部に蓄積された張力によって、地殻の浅い部分に正断層が形成されることで発生する。"",""マントルプルームの上昇によってプレートが押し上げられ、地殻が割れることで発生する。""]","1","日本周辺の海溝では、海洋プレートが大陸プレートの下に沈み込んでいる。それに伴い大陸プレートの端が引きずり込まれ、ひずみが限界に達して大陸プレートが急激に跳ね返ることで巨大な海溝型地震が発生する。","[""プレート境界型地震"",""海溝型地震"",""巨大地震"",""沈み込み帯""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","内陸の活断層の活動によって発生する内陸型地震（直下型地震）の特徴として、正しいものはどれか。","[""マグニチュードが 8 を超える巨大地震になることが多く、広範囲に大津波を引き起こす。"",""震源が浅いことが多く、マグニチュードが比較的小さくても震央付近では甚大な被害をもたらすことがある。"",""プレートが深部へ沈み込む面に沿って発生する深発地震である。"",""海溝沿いに周期的に発生し、初期微動継続時間が非常に長いことが特徴である。""]","1","内陸型地震は、内陸の地殻内にある活断層が動くことで発生する。震源の深さが 約20km以浅 と浅いことが多く、マグニチュードが小さくても直上では激しい揺れとなる。兵庫県南部地震などがこれに該当する。","[""内陸型地震"",""活断層"",""直下型地震"",""震源""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","中央海嶺を挟んで両側の海底の岩石に残された古地磁気（過去の地球磁場の記録）を調べると、どのような特徴がみられるか。","[""海嶺に平行な地磁気の正逆の縞模様が、海嶺を軸にして非対称に分布している。"",""海嶺に垂直な地磁気の正逆の縞模様が、海嶺を軸にして対称に分布している。"",""海嶺に平行な地磁気の正逆の縞模様が、海嶺を軸にして対称に分布している。"",""古地磁気の向きはどこでも現在と同じであり、縞模様はみられない。""]","2","海洋底の玄武岩には、マグマが冷え固まった当時の地磁気の向きが記録されている。この地磁気の正逆の縞模様が海嶺を軸にして平行かつ対称に分布していることは、海洋底拡大説の強力な証拠となった。","[""古地磁気"",""海洋底拡大説"",""中央海嶺"",""地磁気の逆転""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","太平洋プレート上にあるハワイ諸島は、ホットスポットの火山活動によって形成された。ハワイ諸島を構成する火山の年齢と位置の関係として正しいものはどれか。","[""どの島も同時期に形成されたため、岩石の年齢はほぼ等しい。"",""ホットスポットから遠い島ほど岩石の年齢が古くなる。"",""ホットスポットから近い島ほど岩石の年齢が古くなる。"",""岩石の年齢とホットスポットからの距離に規則性はない。""]","1","ホットスポットはマントル深部に固定されたマグマの供給源である。プレートが移動するため、ホットスポット上で形成された火山はプレートとともに移動し、ホットスポットから離れた火山ほど形成年代が古くなる。","[""ホットスポット"",""ハワイ諸島"",""プレート運動"",""マントルプルーム""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球全体を構成する元素の質量割合を大きい順に並べたものとして、正しいものはどれか。","[""鉄、酸素、ケイ素、マグネシウム"",""酸素、ケイ素、アルミニウム、鉄"",""水素、ヘリウム、酸素、炭素"",""窒素、酸素、アルゴン、二酸化炭素""]","0","地球全体で最も質量割合が大きい元素は鉄であり、核の主成分である。次いで酸素、ケイ素、マグネシウムの順となる。一方、地殻のみでは酸素、ケイ素、アルミニウム、鉄の順（クラーク数）となる。","[""地球の構成元素"",""鉄"",""酸素"",""クラーク数""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震に伴って発生する津波の性質に関する記述として、最も適当なものはどれか。","[""水深が深い海域ほど、伝わる速さは遅くなる。"",""水深が深い海域ほど、伝わる速さは速くなる。"",""津波の伝わる速さは水深に関係なく常に一定である。"",""沖合では波高が非常に高く、海岸に近づくにつれて波高は低くなる。""]","1","津波の伝わる速度は水深が深いほど速い。そのため、沖合で発生した津波が浅い海岸に近づくと速度が遅くなる一方で、後ろの波が追いついて重なり波高（波の高さ）が急激に高くなる性質を持つ。","[""津波"",""水深"",""波高"",""地震""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","エラトステネスは、アレキサンドリアとシエネの間の距離と、夏至の日の太陽の南中高度の差を用いて地球の周囲の長さを求めた。このとき、彼が仮定したこととして最も適当なものを、次のうちから一つ選べ。","[""地球は完全な球形であり、太陽光線は平行に降り注ぐ。"",""地球は赤道方向に膨らんだ楕円体であり、太陽光線は平行に降り注ぐ。"",""地球は完全な球形であり、太陽からの距離は測定地によって異なる。"",""地球は赤道方向に膨らんだ楕円体であり、太陽からの距離は測定地によって異なる。""]","0","エラトステネスは、地球を完全な球形であるとし、太陽からの光は地球のどこにでも平行に降り注ぐと仮定して、地球の周囲の長さを計算した。","[""エラトステネス"",""地球の大きさ"",""太陽の南中高度""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球は自転の遠心力によって、赤道半径が極半径よりもわずかに長い回転楕円体に近い形をしている。このつぶれの度合いを表す扁平率の式として正しいものを、次のうちから一つ選べ。ただし、赤道半径を a、極半径を b とする。","[""(a - b) / a"",""(a - b) / b"",""a / (a - b)"",""b / (a - b)""]","0","扁平率 f は、赤道半径 a と極半径 b の差を赤道半径 a で割った値 f = (a - b) / a で表される。地球の扁平率は 約1/298 である。","[""地球楕円体"",""扁平率"",""赤道半径"",""極半径""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球の内部構造について説明した文として最も適当なものを、次のうちから一つ選べ。","[""地殻は主にかんらん岩などの密度が大きい岩石で構成されている。"",""マントルは主に鉄やニッケルなどの金属で構成されている。"",""外核は液体状の鉄やニッケルなどの金属で構成されている。"",""内核は液体の状態であり、地球の磁場の原因となっている。""]","2","地球の内部は、地殻、マントル、外核、内核に分かれている。地殻は花崗岩や玄武岩など、マントルはかんらん岩などの岩石からなり、外核は液体、内核は固体の鉄やニッケルを主成分とする。","[""地球の内部構造"",""地殻"",""マントル"",""外核"",""内核""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震波の速度が深さとともに急激に変化する境界面のうち、地殻とマントルの境界を何というか。最も適当なものを、次のうちから一つ選べ。","[""グーテンベルク不連続面"",""モホロビチッチ不連続面"",""レーマン不連続面"",""コンラッド不連続面""]","1","地殻とマントルの境界はモホロビチッチ不連続面と呼ばれる。マントルと外核の境界はグーテンベルク不連続面、外核と内核の境界はレーマン不連続面である。","[""モホロビチッチ不連続面"",""地殻"",""マントル"",""地震波""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","大陸地殻と海洋地殻の特徴を比較した説明として最も適当なものを、次のうちから一つ選べ。","[""大陸地殻は海洋地殻よりも薄く、密度が大きい。"",""大陸地殻は海洋地殻よりも薄く、密度が小さい。"",""大陸地殻は海洋地殻よりも厚く、密度が大きい。"",""大陸地殻は海洋地殻よりも厚く、密度が小さい。""]","3","大陸地殻の厚さは 約30kmから50km で主に花崗岩質岩石からなり密度が小さい。一方、海洋地殻の厚さは 約5kmから10km で主に玄武岩質岩石からなり密度が大きい。","[""大陸地殻"",""海洋地殻"",""地殻の厚さ"",""密度""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","プレートテクトニクスにおいて、地球の表面を覆う厚さ 100km 程度の硬い岩石の層を指す用語として最も適当なものを、次のうちから一つ選べ。","[""アセノスフェア"",""リソスフェア"",""メソスフェア"",""コア""]","1","地球の表面を覆う地殻と上部マントルの一部を合わせた硬い岩石の層をリソスフェア（岩石圏）と呼び、これがプレートに相当する。その下にある流動性を持つ層をアセノスフェア（岩流圏）と呼ぶ。","[""プレートテクトニクス"",""リソスフェア"",""アセノスフェア"",""プレート""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海底山脈であり、新しい海洋プレートが生成されて左右に広がる境界である海嶺に関する記述として最も適当なものを、次のうちから一つ選べ。","[""プレートが沈み込む境界であり、深い海溝が形成される。"",""プレートがすれ違う境界であり、トランスフォーム断層が形成される。"",""マントル物質が上昇してマグマとなり、玄武岩質の新しい地殻が形成される。"",""大陸プレート同士が衝突する境界であり、大山脈が形成される。""]","2","海嶺は広がるプレート境界であり、地下深部からマントル物質が上昇してマグマを生じ、玄武岩質の新しい海洋地殻が生成されている。","[""海嶺"",""広がる境界"",""海洋プレート"",""マントル""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海岸線の形状の類似や古生物の化石の分布などから、1912年 に大陸移動説を提唱した人物は誰か。最も適当なものを、次のうちから一つ選べ。","[""ヘス"",""ホームズ"",""ウェゲナー"",""モホロビチッチ""]","2","ドイツの気象学者ウェゲナーは、1912年 に大陸移動説を提唱し、かつてパンゲアという超大陸が存在したと考えた。","[""大陸移動説"",""ウェゲナー"",""パンゲア""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","日本列島周辺に存在する 4つ のプレートのうち、海洋プレートの組み合わせとして最も適当なものを、次のうちから一つ選べ。","[""ユーラシアプレートと北アメリカプレート"",""ユーラシアプレートとフィリピン海プレート"",""太平洋プレートと北アメリカプレート"",""太平洋プレートとフィリピン海プレート""]","3","日本列島周辺には、大陸プレートであるユーラシアプレートと北アメリカプレート、海洋プレートである太平洋プレートとフィリピン海プレートの計 4つ のプレートが存在している。","[""日本列島"",""海洋プレート"",""太平洋プレート"",""フィリピン海プレート""]","seed","kept"
