subject_id,unit_id,unit_label,exam_format,question,choices,answer_index,explanation,keywords,source,review_status
"earth_base","earth_base_01","地球のすがた","csat","マグマの粘性が小さく、流動性の高い玄武岩質マグマの噴出によって形成される、傾斜が緩やかな火山の形状として最も適当なものを、次のうちから一つ選べ。","[""溶岩ドーム"",""成層火山"",""盾状火山"",""カルデラ""]","2","二酸化ケイ素 SiO₂ の含有量が少なく粘性が小さい玄武岩質マグマは、薄く広がって流れるため、傾斜の緩やかな盾状火山を形成しやすい。","[""マグマの粘性"",""盾状火山"",""玄武岩質マグマ"",""二酸化ケイ素""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","マグマが地下深部でゆっくりと冷え固まってできた岩石に見られる、同じくらいの大きさの粗い鉱物の結晶が組み合わさった組織を何というか。最も適当なものを、次のうちから一つ選べ。","[""斑状組織"",""等粒状組織"",""流理構造"",""柱状節理""]","1","マグマが地下深部でゆっくりと冷却されると、結晶が十分に成長し、同じくらいの大きさの粗い鉱物が組み合わさった等粒状組織をもつ深成岩となる。","[""火成岩"",""深成岩"",""等粒状組織"",""マグマ""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","二酸化ケイ素 SiO₂ の割合が 約70%以上 と多く、白っぽい色をした深成岩の名称として最も適当なものを、次のうちから一つ選べ。","[""玄武岩"",""流紋岩"",""斑れい岩"",""花崗岩""]","3","二酸化ケイ素 SiO₂ を多く含む白っぽい岩石のうち、深成岩は花崗岩、火山岩は流紋岩である。玄武岩と斑れい岩は SiO₂ が少なく黒っぽい岩石である。","[""深成岩"",""花崗岩"",""二酸化ケイ素"",""火成岩の分類""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","火成岩を構成する造岩鉱物のうち、鉄やマグネシウムを含まない無色鉱物の組み合わせとして最も適当なものを、次のうちから一つ選べ。","[""石英、斜長石"",""石英、黒雲母"",""角閃石、輝石"",""斜長石、かんらん石""]","0","火成岩を構成する造岩鉱物のうち、無色鉱物は石英と長石（斜長石やカリ長石）である。黒雲母、角閃石、輝石、かんらん石は鉄やマグネシウムを含む有色鉱物である。","[""造岩鉱物"",""無色鉱物"",""有色鉱物"",""石英"",""長石""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震波であるP波とS波の性質についての説明として最も適当なものを、次のうちから一つ選べ。","[""P波はS波よりも伝わる速さが遅く、主要動を引き起こす。"",""P波はS波よりも伝わる速さが速く、初期微動を引き起こす。"",""S波は縦波であり、固体・液体・気体のすべてを伝わる。"",""P波は横波であり、固体をのみ伝わる。""]","1","P波（縦波）は伝播速度が 約6km/sから8km/s と速く、初期微動を引き起こす。S波（横波）は伝播速度が 約3km/sから4km/s で主要動を引き起こすが、液体や気体の中は伝わらない。","[""地震波"",""P波"",""S波"",""初期微動"",""主要動""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震計の記録において、P波の到達からS波の到達までの時間を初期微動継続時間という。初期微動継続時間と震源からの距離の関係を述べた法則を何というか。最も適当なものを、次のうちから一つ選べ。","[""フックの法則"",""大森公式"",""ケプラーの法則"",""スネルの法則""]","1","初期微動継続時間は、震源からの距離にほぼ比例する。この関係を大森公式といい、震源距離を求めるのに用いられる。","[""初期微動継続時間"",""震源距離"",""大森公式"",""地震波""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震そのものの規模を表す尺度であるマグニチュード M が 2.0 大きくなると、地震のエネルギーは 約何倍 になるか。最も適当なものを、次のうちから一つ選べ。","[""約2倍"",""約10倍"",""約32倍"",""約1000倍""]","3","マグニチュード M が 1.0 大きくなると地震のエネルギーは 約32倍 になり、M が 2.0 大きくなると 32 × 32 = 1024倍（約1000倍）になる。","[""マグニチュード"",""地震のエネルギー"",""震度""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","ハワイ諸島のように、プレートの境界ではなくプレートの内部に位置し、マントル深部から固定されたマグマの供給源から継続的にマグマが噴出している場所を何というか。最も適当なものを、次のうちから一つ選べ。","[""海溝"",""トランスフォーム断層"",""ホットスポット"",""島弧""]","2","ホットスポットはマントル深部に固定されたマグマの供給源であり、プレートがその上を移動することで、ハワイ諸島のような直線状に並んだ火山列が形成される。","[""ホットスポット"",""ハワイ諸島"",""マントルプルーム"",""プレートテクトニクス""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海洋底の古地磁気の縞模様の発見は、ある学説の強力な証拠となった。その学説として最も適当なものを、次のうちから一つ選べ。","[""海洋底拡大説"",""アイソスタシー説"",""ビッグバン宇宙論"",""斉一観""]","0","海嶺の両側に古地磁気の逆転の歴史が対称的な縞模様として記録されているという発見は、海嶺で新しい海洋底が生成され、左右に広がっているという海洋底拡大説の決定的な証拠となった。","[""地磁気"",""古地磁気"",""海洋底拡大説"",""海嶺""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地殻がより密度の大きいマントルの上に浮かんでおり、高い山脈の下では地殻が深くマントルに食い込んで力のつり合いが保たれているとする考え方を何というか。最も適当なものを、次のうちから一つ選べ。","[""プレートテクトニクス"",""アイソスタシー"",""マントル対流"",""プルームテクトニクス""]","1","軽い地殻が重いマントルの上に浮いて力学的な均衡を保っている状態をアイソスタシーという。地表の標高が高い場所ほど、地下の地殻は厚くなる。","[""アイソスタシー"",""地殻"",""マントル"",""均衡""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","火山の噴火によって放出される固体の物質である火山砕屑物のうち、直径が 2mm以下 の細かい粒子のことを何というか。最も適当なものを、次のうちから一つ選べ。","[""火山弾"",""火山れき"",""火山灰"",""軽石""]","2","火山砕屑物は粒子の大きさによって分類され、直径が 64mm以上 を火山岩塊、2mm以上64mm未満 を火山れき、2mm以下 を火山灰という。","[""火山砕屑物"",""火山灰"",""火山れき"",""火山岩塊""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","アメリカ西海岸にあるサンアンドレアス断層のように、2つ のプレートが互いにすれ違うように水平に動いている境界に形成される大規模な断層を何というか。最も適当なものを、次のうちから一つ選べ。","[""逆断層"",""正断層"",""トランスフォーム断層"",""衝上断層""]","2","プレート同士がすれ違う境界ではトランスフォーム断層が形成され、浅い地震が頻発する。サンアンドレアス断層はその代表例である。","[""トランスフォーム断層"",""すれ違う境界"",""サンアンドレアス断層"",""プレートテクトニクス""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地震が発生した地下の破壊開始点と、その真上の地表の点の名称の組み合わせとして最も適当なものを、次のうちから一つ選べ。","[""破壊開始点：震源、真上の点：震央"",""破壊開始点：震央、真上の点：震度"",""破壊開始点：震央、真上の点：震源"",""破壊開始点：震源、真上の点：震度""]","0","地下で岩石が破壊され地震が発生した場所を震源といい、その震源の真上に位置する地表の点を震央という。","[""震源"",""震央"",""地震""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","海溝から大陸側に向かって、地震の震源が次第に深くなるように傾斜して分布している地帯を何というか。最も適当なものを、次のうちから一つ選べ。","[""海嶺"",""和達・ベニオフ帯"",""トランスフォーム断層"",""ホットスポット""]","1","沈み込む海洋プレートに沿って地震が発生する面を深発地震面（和達・ベニオフ帯）と呼ぶ。これはプレートの沈み込みの強力な証拠となっている。","[""深発地震面"",""和達・ベニオフ帯"",""海溝"",""プレートの沈み込み""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","地球の固有磁場は、地球内部のある層で液体金属が対流することによって発生すると考えられている（ダイナモ理論）。この層として最も適当なものを、次のうちから一つ選べ。","[""地殻"",""マントル"",""外核"",""内核""]","2","地球の磁場は、液体の鉄やニッケルからなる外核で金属が対流することによって電流が発生し、それが電磁石の働きをして生じると考えられている。これをダイナモ理論という。","[""地球の磁場"",""ダイナモ理論"",""外核"",""液体金属""]","seed","kept"
"earth_base","earth_base_01","地球のすがた","csat","現在も地殻変動や火山活動が活発な環太平洋造山帯やアルプス・ヒマラヤ造山帯は、地質時代のどの時期以降に形成され始めたものか。最も適当なものを、次のうちから一つ選べ。","[""先カンブリア時代"",""古生代"",""中生代から新生代"",""将来形成される予定の造山帯""]","2","新期造山帯である環太平洋造山帯やアルプス・ヒマラヤ造山帯は、中生代から新生代にかけての比較的最近の地殻変動によって形成された、現在も活動が活発な地域である。","[""造山帯"",""新期造山帯"",""環太平洋造山帯"",""アルプス・ヒマラヤ造山帯""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","プレート境界には発散境界、収束境界、すれ違う境界がある。発散境界に見られる地形として最も適当なものを選べ。","[""海嶺"",""海溝"",""弧状列島"",""トランスフォーム断層""]","0","発散境界はマントルからマグマが上昇して新しいプレートが作られる場所であり、海底には海嶺とよばれる山脈が形成される。海溝や弧状列島は収束境界に、トランスフォーム断層はすれ違う境界に見られる。","[""プレートテクトニクス"",""発散境界"",""海嶺""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","日本列島周辺には4つのプレートが分布している。次のうち、海洋プレートに分類されるものの組み合わせとして正しいものを選べ。","[""ユーラシアプレートと北米プレート"",""ユーラシアプレートと太平洋プレート"",""太平洋プレートとフィリピン海プレート"",""北米プレートとフィリピン海プレート""]","2","日本列島周辺の4つのプレートのうち、太平洋プレートとフィリピン海プレートは海洋プレートであり、ユーラシアプレートと北米プレートは大陸プレートである。","[""海洋プレート"",""太平洋プレート"",""フィリピン海プレート"",""大陸プレート""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","地震波にはP波とS波がある。これらの波に関する記述として最も適当なものを選べ。","[""P波はS波より伝わる速さが遅く、初期微動を起こす。"",""S波は固体のほかに液体や気体中も伝わることができる。"",""P波は縦波であり、進行方向と同じ方向に媒質が振動する。"",""震源から遠くなるほど、初期微動継続時間は短くなる。""]","2","P波は縦波であり進行方向と同じ方向に振動する。またP波はS波より速く伝わり初期微動を起こす。S波は横波で固体中しか伝わらない。震源から遠くなるほど、初期微動継続時間は長くなる。","[""地震波"",""P波"",""S波"",""縦波"",""横波""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","震度とマグニチュードに関する記述として、最も適当なものを選べ。","[""マグニチュードは観測点における揺れの強さを表す。"",""震度は震度0 から 震度10 までの 全11階級 で表される。"",""マグニチュードが 1 大きくなると、地震のエネルギーは 約32倍 になる。"",""マグニチュードが同じであれば、震源からの距離に関わらず震度は同じになる。""]","2","マグニチュードは地震そのものの規模（エネルギー）を表し、 1 大きくなるとエネルギーは 約32倍 になる。観測点における揺れの強さを表すのは震度であり、日本の震度階級は 全10階級 である。マグニチュードが同じでも、震源から遠いほど震度は小さくなる。","[""震度"",""マグニチュード"",""地震のエネルギー""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","ある地震において、観測点Aでの初期微動継続時間が 10秒 であった。P波の速度を 6km/s、S波の速度を 3km/s としたとき、観測点Aから震源までの距離として適当なものを選べ。","[""30km"",""60km"",""90km"",""120km""]","1","震源距離を d[km]、初期微動継続時間を t[s]、P波速度を Vp[km/s]、S波速度を Vs[km/s] とすると、 t = d / Vs - d / Vp と表せる。これに数値を代入すると 10 = d / 3 - d / 6 となり、 10 = d / 6 と計算できるため、 d = 60 となる。よって震源までの距離は 60km である。","[""初期微動継続時間"",""大森公式"",""P波"",""S波""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","プレート境界で発生する海溝型地震に関する記述として最も適当なものを選べ。","[""大陸プレートが海洋プレートの下に沈み込むことで発生する。"",""発生の周期は数十万年程度と非常に長い。"",""プレート境界に蓄積されたひずみが限界に達し、大陸プレートが跳ね返ることで発生する。"",""震源は非常に浅く、主に地表から 10km以内 で発生する。""]","2","海溝型地震は、海洋プレートが大陸プレートの下に沈み込む際に大陸プレートが引きずり込まれ、蓄積されたひずみが限界に達して跳ね返ることで発生する。周期は数十年から百数十年程度である。内陸の活断層による地震は地表から 20km以内 程度の浅い場所で発生するが、海溝型地震は深さ数十kmでも発生する。","[""海溝型地震"",""プレート境界地震"",""大陸プレート"",""海洋プレート""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","マグマの性質と火山の形の関係について、最も適当なものを選べ。","[""二酸化ケイ素の割合が多いマグマほど粘性が低く、流動性が高い。"",""マグマの粘性が高いと、溶岩ドーム（鐘状火山）のような形の火山ができやすい。"",""マグマの温度が高いほど、マグマの粘性は高くなる。"",""楯状火山は、粘性が高く爆発的な噴火によって形成される。""]","1","二酸化ケイ素 SiO₂ の割合が多いほどマグマの粘性は高くなる。また、マグマの温度が低いほど粘性は高い。粘性の高いマグマは溶岩ドームを形成しやすく、爆発的な噴火を起こしやすい。楯状火山は粘性の低いマグマの穏やかな噴火により形成される。","[""火山の形"",""マグマの粘性"",""二酸化ケイ素"",""溶岩ドーム""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","火山噴出物に関する記述として最も適当なものを選べ。","[""火山ガスの主成分は二酸化炭素である。"",""火山灰は、直径 2mm未満 の火山砕屑物である。"",""軽石は、苦鉄質（黒っぽい）マグマから形成された多孔質の岩石である。"",""火山弾は、固まった溶岩が火口から吹き飛ばされたものである。""]","1","火山ガスの主成分は水蒸気 H₂O である。軽石は珪長質（白っぽい）マグマに由来する多孔質の岩石である。火山弾は、火口から放出されたマグマが空中で固まったものである。直径 2mm未満 の火山砕屑物を火山灰という。","[""火山噴出物"",""火山灰"",""軽石"",""火山弾""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","火成岩の組織に関する記述として最も適当なものを選べ。","[""火山岩はマグマが地下深くでゆっくり冷え固まってできる。"",""深成岩は大きな結晶のみからなる等粒状組織を示す。"",""斑状組織における細粒の結晶やガラス質の部分を斑晶という。"",""石基はマグマが地下深くでゆっくり冷え固まることで形成される。""]","1","マグマが地下深くでゆっくり冷え固まると、結晶が大きく成長して等粒状組織をもつ深成岩になる。地表付近で急に冷え固まると、斑晶と石基からなる斑状組織をもつ火山岩になる。細粒の結晶やガラス質の部分は石基とよばれる。","[""火成岩"",""深成岩"",""等粒状組織"",""斑状組織""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","含まれる有色鉱物の割合が最も多く、全体として最も黒っぽい火成岩として適当なものを選べ。","[""流紋岩"",""安山岩"",""花崗岩"",""玄武岩""]","3","玄武岩は苦鉄質岩（塩基性岩）の火山岩であり、有色鉱物を多く含むため全体として黒っぽい色をしている。流紋岩や花崗岩は無色鉱物を多く含む珪長質岩（酸性岩）で白っぽく、安山岩は中間の色合いをもつ。","[""火成岩"",""苦鉄質岩"",""玄武岩"",""有色鉱物""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","造岩鉱物のうち、無色鉱物に分類されるものの組み合わせとして正しいものを選べ。","[""石英と長石"",""石英と黒雲母"",""長石と輝石"",""角閃石とカンラン石""]","0","造岩鉱物のうち、鉄やマグネシウムを含まない無色鉱物は石英と長石である。黒雲母、角閃石、輝石、カンラン石は鉄やマグネシウムを含むため色がついており、有色鉱物とよばれる。","[""造岩鉱物"",""無色鉱物"",""石英"",""長石""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","マグマの熱によって岩石が変化する接触変成作用において、泥岩などの細かい粒子の岩石が変化してできる硬く緻密な変成岩として適当なものを選べ。","[""結晶片岩"",""ホルンフェルス"",""片麻岩"",""結晶質石灰岩""]","1","泥岩や砂岩などがマグマの熱による接触変成作用を受けてできる、硬く緻密な岩石をホルンフェルスという。石灰岩が接触変成作用を受けると大理石ともよばれる結晶質石灰岩になる。結晶片岩や片麻岩は広域変成作用によって形成される。","[""変成岩"",""接触変成作用"",""ホルンフェルス"",""マグマの熱""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","プレートの沈み込み帯などで、広範囲にわたって温度や圧力の影響を受けてできる広域変成岩の特徴として適当なものを選べ。","[""石灰岩がマグマの熱のみを受けて形成される。"",""鉱物が一定の方向に並び、薄くはがれやすい片理とよばれる構造をもつことが多い。"",""マグマとの接触部周辺にのみ限定して分布する。"",""砂岩が熱による再結晶作用を受けて形成された珪岩などがある。""]","1","広域変成岩は、地下深くで強い方向性のある圧力を受けて形成されるため、鉱物が一定の方向に配列し、薄くはがれやすい片理という構造をもつことが多い。代表的な岩石に結晶片岩や片麻岩がある。","[""広域変成作用"",""結晶片岩"",""片麻岩"",""片理""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","地層の両側から引っ張られる力（張力）がはたらくことで形成される断層として適当なものを選べ。","[""逆断層"",""正断層"",""右横ずれ断層"",""左横ずれ断層""]","1","地層が両側から引っ張られる力（張力）を受けると、断層面を境にして上盤がずり落ちる正断層が形成される。逆に両側から押し縮められる力（圧縮力）を受けると、上盤がのし上がる逆断層が形成される。","[""断層"",""正断層"",""張力"",""地層の変形""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","過去の地殻変動を示す不整合についての記述として、最も適当なものを選べ。","[""不整合面の上の地層より、下の地層のほうが必ず新しい。"",""不整合面は、地層が連続して途切れなく堆積したことを示している。"",""不整合は、海底での堆積、隆起・風化・侵食、その後の沈降と堆積という一連の変動を示す。"",""不整合面には、必ず大規模な断層や褶曲が見られる。""]","2","不整合とは、上下の地層の堆積に大きな時間的空白がある関係をいう。海底で堆積した地層が隆起して陸上になり侵食を受け、再び沈降して海底になりその上に新たな地層が堆積したことを示しており、地殻変動の重要な証拠となる。","[""不整合"",""地殻変動"",""隆起"",""沈降""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","ハワイ諸島のように、プレートの運動とは関係なくマントル深部からマグマが供給される場所をホットスポットという。ハワイ諸島についての記述として最も適当なものを選べ。","[""ホットスポットの位置はプレートとともに移動している。"",""プレートの移動方向の延長線上にある島ほど、形成された年代が新しい。"",""ハワイ諸島は、太平洋プレートが移動することによって形成された。"",""ホットスポットでは主に流紋岩質のマグマが噴出する。""]","2","ホットスポットはマントル深部に固定されており、その上を太平洋プレートが北西方向に移動することで火山島が列をなして形成された。そのため、現在のホットスポットから離れた島（プレート移動方向の先にある島）ほど年代が古い。噴出するマグマは主に玄武岩質である。","[""ホットスポット"",""マントル"",""ハワイ諸島"",""プレート運動""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","地震に伴う災害についての記述のうち、液状化現象に関するものとして最も適当なものを選べ。","[""海底の断層運動により、海水が持ち上げられて巨大な波が発生する。"",""水分を多く含んだ砂質の地盤が、強い揺れによって液体のように振る舞う。"",""火山の噴火によって、火山灰や軽石が水とともに斜面を高速で流れ下る。"",""山間部で地震の揺れにより斜面が崩壊し、土砂が川をせき止める。""]","1","液状化現象は、地下水に満たされた砂質の地盤が地震の強い揺れを受けることで砂粒どうしの結びつきがはずれ、泥水のように液体として振る舞う現象である。これにより、建物の沈下やマンホールの浮上などの被害が発生する。","[""液状化現象"",""地震災害"",""砂質地盤""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","日本列島の基盤を構成する重要な要素である「付加体」に関する記述として最も適当なものを選べ。","[""発散境界において、マントルから上昇したマグマが冷え固まってできる。"",""海溝から沈み込む海洋プレートの上の堆積物などが、大陸プレートの縁に押し付けられてできる。"",""ホットスポットでの火山活動によって形成された海山のことである。"",""トランスフォーム断層に沿って形成される、水平方向にずれた地層のことである。""]","1","海洋プレートが海溝で大陸プレートの下に沈み込む際、海洋プレート上に乗っていた堆積物や海山の砕屑物がはぎ取られ、大陸プレートの縁に押し付けられて積み重なったものを付加体という。日本列島の基盤の多くはこの付加体からできている。","[""付加体"",""沈み込み帯"",""海溝"",""堆積物""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","地球内部でのマグマの発生について、最も適当なものを選べ。","[""マントルは全体が溶融してマグマの海になっている。"",""海嶺の下では、マントル物質が下降することで圧力が上昇し、マグマが発生する。"",""沈み込み帯では、沈み込むプレートから水が供給されることでマントル物質の融点が下がり、マグマが発生する。"",""ホットスポットのマグマは、地殻の岩石が摩擦熱によって溶融したものである。""]","2","マントルは固体であるが、特定の条件で一部が溶融（部分溶融）してマグマとなる。海溝などの沈み込み帯では、海洋プレートから水 H₂O が供給されることで周囲のマントルの融点が下がり、マグマが発生する。海嶺ではマントル物質が上昇して圧力が下がることでマグマが発生する。","[""マグマの発生"",""沈み込み帯"",""水"",""融点低下""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","日本海溝のような沈み込み帯において、震源の深さが海溝から大陸側へ向かって次第に深くなるように分布する帯状の領域を何というか。","[""アセノスフェア"",""マントルウェッジ"",""和達・ベニオフ帯"",""リソスフェア""]","2","沈み込む海洋プレートの上面に沿って深発地震が発生する領域を、和達・ベニオフ帯（深発地震面）という。これにより、沈み込むプレートの形状や角度を知ることができる。","[""深発地震面"",""和達・ベニオフ帯"",""沈み込み帯"",""海溝""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","緊急地震速報の原理として最も適当なものを選べ。","[""過去の地震データから、次の地震が発生する日時を予測して発表する。"",""震源付近のひずみを常時測定し、限界に達した瞬間に警報を出す。"",""早く伝わるP波を検知し、遅れてくる強い揺れのS波が到達する前に情報を伝える。"",""地震波が到達してから、揺れの強さを計算してテレビやラジオで速報する。""]","2","緊急地震速報は、地震発生直後に震源に近い観測点でP波（初期微動）を検知し、そのデータから即座に震源や規模を推定して、主要動をもたらすS波が到達する前に各地へ強い揺れの到達時刻や震度を予測・伝達するシステムである。","[""緊急地震速報"",""P波"",""S波"",""初期微動""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","地層が左右からの強い圧縮力を受けて、波打つように曲がった変形構造を何というか。","[""断層"",""節理"",""褶曲"",""不整合""]","2","地層が長期間にわたって両側から押し縮められる圧縮力を受けることで、波打つように曲がって変形した構造を褶曲という。上に凸に曲がった部分を背斜、下に凹に曲がった部分を向斜という。","[""褶曲"",""地層の変形"",""圧縮力""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","津波の伝わり方に関する記述として、最も適当なものを選べ。","[""水深が浅い海岸に近づくほど、津波の伝わる速さは速くなる。"",""水深が浅い海岸に近づくほど、波の高さは低くなる。"",""津波の伝わる速さは、水深が深い場所ほど速い。"",""沖合では波の高さが非常に高いため、船上の人は容易に津波に気づくことができる。""]","2","津波の速さは水深が深いほど速く、浅くなるにつれて遅くなる。海岸に近づいて水深が浅くなり波の速さが遅くなると、後から進んでくる波が追いついて重なるため、波の高さ（波高）は急激に高くなる。沖合では波高が低く波長が長いため、気づきにくい。","[""津波"",""水深"",""波高"",""波の速さ""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","造岩鉱物のうち、決まった方向に割れやすい性質（へき開）を持たない鉱物として適当なものを選べ。","[""石英"",""黒雲母"",""長石"",""角閃石""]","0","石英やカンラン石は決まった方向に割れやすい性質であるへき開を持たず、ガラスのように不規則に割れる断口を示す。一方、黒雲母は一方向に薄くはがれやすく、長石や角閃石も明瞭なへき開を持つ。","[""造岩鉱物"",""へき開"",""断口"",""石英""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","日本の気象庁が定めている震度階級についての記述として正しいものを選べ。","[""震度は震度0 から 震度7 までの 全8階級 である。"",""震度は震度0 から 震度7 までの 全10階級 である。"",""震度は震度1 から 震度10 までの 全10階級 である。"",""震度は震度0 から 震度10 までの 全11階級 である。""]","1","気象庁の震度階級は、震度0、震度1、震度2、震度3、震度4、震度5弱、震度5強、震度6弱、震度6強、震度7 の 全10階級 である。","[""震度階級"",""気象庁"",""全10階級""]","seed","kept"
"earth_base","earth_base_02","変動する地球","csat","地球の内部構造について述べた文として最も適当なものを選べ。","[""地殻は主に玄武岩質や花崗岩質の岩石からなり、マントルは主にかんらん岩質の岩石からなる。"",""外核は主に鉄やニッケルなどの固体からなり、内核はそれらの液体からなる。"",""海洋地殻の厚さは大陸地殻よりも厚く、平均して 30km 程度である。"",""マントルは地球の体積の 約50% を占めている。""]","0","外核は液体、内核は固体である。海洋地殻は厚さ 5km から 10km 程度であり、大陸地殻よりも薄い。マントルは地球の体積の 約83% を占めている。したがって、Aが正しい。","[""地球の内部構造"",""地殻"",""マントル"",""核""]","seed","kept"
